Fan,Refrigerator,AirConditioner,Television,Monitor,Month,MonthlyHours,TariffRate,City_Ahmedabad,City_Chennai,City_Dahej,City_Faridabad,City_Gurgaon,City_Hyderabad,City_Kolkata,City_Mumbai,City_Nagpur,City_Navi Mumbai,City_New Delhi,City_Noida,City_Pune,City_Ratnagiri,City_Shimla,City_Vadodara,ElectricityBill
2,4,5,1,1,9,503,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4376.099999999999
4,4,5,1,1,10,503,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3923.4
3,4,3,2,5,4,514,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4369.0
5,5,3,4,1,5,741,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5631.599999999999
4,5,2,2,1,1,407,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3174.6
2,5,5,3,1,11,522,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4750.2
3,4,3,3,1,10,506,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3845.6
2,4,2,1,1,8,420,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696.000000000001
4,5,1,3,5,11,735,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5439.0
2,5,3,4,5,11,577,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5250.7
3,4,2,3,1,10,397,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3612.7
4,5,5,2,1,7,640,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5888.0
2,5,3,2,1,4,395,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3515.5
4,4,5,1,5,5,626,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4757.599999999999
2,5,2,3,5,7,749,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5542.6
1,3,5,3,3,8,594,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4989.6
1,1,3,3,3,8,570,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5073.0
5,4,2,3,5,9,719,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6614.799999999999
2,5,2,1,1,11,468,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4305.599999999999
3,5,2,2,1,6,589,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4829.799999999999
5,5,5,3,1,3,689,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5236.4
2,5,5,3,5,12,802,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7298.2
2,4,3,4,1,2,650,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5915.0
3,4,1,2,1,4,308,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2587.2000000000003
4,5,5,4,1,11,743,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6166.900000000001
3,5,1,3,1,10,528,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646.400000000001
1,4,5,2,1,10,600,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4680.0
2,4,1,1,1,9,512,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4505.6
3,4,3,1,1,4,491,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4173.5
4,4,2,2,1,8,486,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4276.8
1,5,1,1,1,12,267,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2216.1000000000004
1,3,2,2,1,5,299,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2601.2999999999997
5,4,2,2,1,3,449,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3906.3
2,5,1,2,5,11,602,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5237.4
2,5,3,4,5,1,713,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6630.900000000001
3,5,2,4,1,11,626,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5446.2
1,1,5,1,3,9,383,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3255.5
2,4,1,1,1,3,246,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2041.8
4,5,3,1,1,2,564,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5019.6
4,4,5,3,1,1,527,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4321.4
3,5,5,4,1,8,515,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4686.5
1,1,5,4,1,1,424,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3137.6000000000004
2,4,5,3,1,5,427,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3159.8
3,5,2,2,1,7,568,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4998.400000000001
2,4,3,3,1,9,647,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6017.1
3,4,3,3,1,2,474,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3697.2
4,5,5,1,1,1,485,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3783.0
5,4,3,1,1,6,426,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3961.8
1,3,1,1,1,5,192,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1574.4
2,4,1,1,1,8,408,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3182.4
4,5,1,4,1,11,717,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6524.7
1,5,1,2,3,12,576,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5126.400000000001
5,5,2,3,1,6,662,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5362.2
3,4,1,2,1,4,403,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3143.4
4,5,1,3,1,12,691,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5666.2
3,4,1,3,5,6,518,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4558.400000000001
1,3,1,2,1,6,311,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2830.1
2,1,5,2,1,2,369,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3025.7999999999997
2,5,1,4,1,7,585,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4797.0
4,5,3,2,1,8,615,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5227.5
4,4,5,1,5,4,496,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3868.8
1,2,5,1,1,8,470,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3478.0
4,4,3,1,1,8,601,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5529.2
2,5,2,4,1,5,608,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4924.8
2,5,5,1,1,4,536,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3966.4
3,5,2,1,1,5,505,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4242.0
3,5,5,2,1,2,622,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5100.4
2,5,3,2,1,4,404,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3110.8
2,3,3,2,1,2,427,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3330.6
2,5,1,4,1,1,450,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3735.000000000001
2,4,2,4,5,10,706,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6212.8
3,4,5,4,5,5,888,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7725.599999999999
2,5,3,2,1,12,509,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3868.4
4,4,2,1,1,11,557,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901.6
4,5,1,3,1,11,572,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4862.0
2,4,1,2,1,9,494,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3902.6
1,3,5,3,1,4,508,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4521.2
2,2,3,2,1,1,542,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4173.400000000001
4,4,3,3,1,6,436,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3400.7999999999997
2,5,2,3,5,5,665,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5120.5
1,5,2,5,1,2,362,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2968.3999999999996
4,5,2,3,1,11,658,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5066.6
4,4,3,3,1,9,690,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6347.999999999999
3,5,1,2,1,8,521,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4324.3
1,3,2,1,1,11,474,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4029.0
1,1,3,4,1,12,553,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368.7
3,5,3,1,1,7,462,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4111.8
4,5,3,2,1,7,584,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4847.200000000001
1,2,2,1,1,11,387,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2979.9
1,5,3,1,1,8,341,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2523.4
1,1,1,1,1,4,375,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2925.0
5,4,2,3,1,9,610,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5124.0
5,5,1,2,1,3,485,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3686.0
2,5,2,2,1,9,452,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4158.4
2,5,5,1,1,12,605,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5505.5
4,5,2,1,1,7,508,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3860.8
2,4,2,1,1,3,432,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3542.3999999999996
5,5,5,2,1,6,445,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3960.5
1,1,5,1,1,5,376,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3308.8
4,5,3,3,1,7,689,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5856.5
4,5,2,2,5,9,545,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4142.0
1,3,1,1,1,12,276,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2566.8
2,5,2,3,5,2,512,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4147.2
1,3,1,1,1,5,411,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3493.5
1,1,3,1,1,12,218,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918.4
1,3,2,2,1,12,446,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3478.7999999999997
4,4,1,4,1,8,678,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5017.2
4,5,1,3,5,11,749,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6890.799999999999
4,5,1,2,1,9,477,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4436.1
2,4,1,4,5,8,510,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4437.0
3,4,5,1,1,12,552,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4692.0
2,4,5,5,1,5,522,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4280.4
3,5,3,4,1,10,743,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5646.8
2,2,2,2,1,8,493,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338.400000000001
2,5,5,1,1,5,451,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4194.3
4,4,5,4,1,11,582,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4947.0
1,1,2,2,1,5,381,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2971.7999999999997
5,5,1,2,1,2,395,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3594.5
3,5,3,3,1,1,508,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4267.2
4,4,3,2,5,1,556,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392.400000000001
4,4,2,2,1,1,608,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4620.8
2,4,5,2,1,10,598,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4664.4
1,4,2,3,3,5,389,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3462.1000000000004
1,4,3,1,1,11,253,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2125.2000000000003
3,4,2,2,1,1,429,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389.1000000000004
1,4,5,4,1,8,683,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5259.1
3,5,3,3,1,4,470,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4324.0
1,3,2,1,1,2,472,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4295.2
1,1,3,1,1,5,376,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2857.6
4,5,5,3,1,10,558,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4631.400000000001
2,5,2,4,1,6,432,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3672.0
1,1,1,3,1,2,294,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587.2000000000003
1,1,5,1,1,6,254,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1930.4
1,1,3,2,1,2,460,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3634.0
2,4,5,2,1,6,597,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5193.9
1,2,5,2,3,7,548,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4055.2
1,4,2,1,1,7,411,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3452.4
2,4,3,1,1,7,523,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4445.5
1,3,5,3,1,10,438,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3854.4
1,1,5,2,1,9,331,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2515.6
3,4,5,1,1,7,372,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3385.2
5,4,3,1,1,8,478,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4063.0
2,4,5,2,1,8,607,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5402.3
1,2,1,4,1,12,323,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842.4
1,2,3,1,1,7,236,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1793.6
2,5,1,1,1,11,284,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2328.7999999999997
2,4,1,3,1,1,484,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3775.2
2,4,1,5,1,8,641,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4999.8
1,2,3,3,1,6,424,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3519.2000000000003
3,4,3,2,1,8,361,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2779.7000000000003
1,5,3,3,1,11,546,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5077.8
2,3,5,3,1,11,524,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4663.6
2,5,1,4,1,5,629,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5157.799999999999
5,4,1,4,1,3,664,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4913.6
1,3,5,1,1,4,384,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3532.7999999999997
3,5,5,3,5,9,587,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4519.900000000001
2,4,1,2,1,8,363,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.7999999999997
5,4,3,2,1,2,396,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3286.8
2,5,3,4,1,9,421,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3578.5
1,1,3,3,3,6,477,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4436.1
2,4,5,2,1,7,432,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3844.8
3,5,1,2,1,12,529,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4655.200000000001
3,4,5,3,1,11,600,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5100.0
2,4,5,3,1,1,494,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4495.4
5,4,2,4,1,2,454,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3768.2
2,3,2,2,1,4,492,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4034.4
2,4,5,1,1,8,456,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4058.4
5,5,5,5,1,11,655,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4847.0
1,4,1,1,1,3,228,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2097.6
5,4,2,2,1,12,474,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4408.200000000001
3,5,3,3,1,1,661,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5750.7
5,5,5,2,1,8,611,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4704.7
2,5,3,5,1,8,631,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4984.900000000001
1,3,2,4,1,3,532,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3936.8
3,5,1,3,1,1,523,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3974.8
4,5,1,5,1,12,741,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6446.7
3,4,5,1,1,8,553,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4479.3
2,5,5,4,1,8,638,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4912.6
1,1,3,3,1,1,520,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4056.0
4,4,1,5,1,11,539,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258.1
1,3,5,3,1,12,558,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4966.2
1,3,2,5,3,10,598,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4903.599999999999
3,4,3,3,1,12,685,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5616.999999999999
4,4,1,3,5,6,456,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3374.4
1,4,1,3,1,9,589,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4770.9
2,4,1,2,1,5,469,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4314.799999999999
1,4,2,2,1,6,509,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4275.6
4,5,5,5,1,11,590,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4543.0
4,4,3,4,1,6,646,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6007.8
3,4,5,2,1,5,535,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4494.0
3,5,3,3,1,6,500,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4050.0
1,1,2,5,1,1,419,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3645.3
1,3,2,2,1,9,490,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3969.0
2,4,3,3,1,9,627,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5768.4
3,4,3,3,1,5,465,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3580.5
4,4,5,1,5,10,501,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3707.4
1,3,3,1,1,11,487,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847.3
5,4,5,2,1,1,503,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4225.2
2,3,5,2,1,4,478,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3537.2000000000003
3,4,1,1,1,7,328,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2427.2000000000003
4,5,3,5,1,11,528,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4012.8
4,5,3,4,1,12,660,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5478.000000000001
2,5,1,3,1,3,475,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180.0
2,4,1,2,1,8,490,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4116.0
3,4,1,4,1,10,400,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3360.0
3,5,2,4,5,3,722,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5992.6
2,5,1,5,1,4,440,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3607.999999999999
2,4,3,3,1,3,613,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5700.900000000001
3,5,1,3,1,5,493,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3845.4
4,4,3,2,1,3,666,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5661.0
2,5,3,2,1,8,525,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4357.5
2,3,1,1,1,5,280,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2072.0
3,4,3,1,1,8,543,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5049.900000000001
4,4,1,4,1,12,704,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561.6
2,5,3,1,1,10,513,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4001.4
1,3,3,4,3,12,658,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5198.2
2,4,5,2,1,8,552,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4912.8
1,3,3,1,3,5,398,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144.2000000000003
4,4,2,3,1,6,532,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4681.6
3,4,3,1,5,4,557,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4957.3
1,2,5,3,1,3,476,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3617.6
1,3,5,3,1,12,634,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5135.4
4,5,5,4,1,5,733,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790.7
3,4,2,4,1,3,552,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4581.6
4,4,2,2,5,5,697,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5715.4
1,1,3,2,1,4,384,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2918.3999999999996
3,5,3,3,1,12,684,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5745.6
2,5,1,3,1,12,567,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4989.6
4,5,5,1,5,9,585,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4621.5
1,1,3,3,3,4,539,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4096.4
2,4,1,3,1,7,563,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5235.900000000001
5,4,2,2,1,12,582,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4423.2
2,5,2,3,5,8,553,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4700.5
4,4,3,1,1,8,508,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4114.8
1,3,5,2,1,10,547,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4430.7
1,2,3,4,1,4,452,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4113.2
1,5,3,4,1,11,534,8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4378.799999999999
4,4,1,5,1,9,480,8.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3984.000000000001
1,5,1,3,1,1,590,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5369.0
3,5,2,2,1,10,495,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4504.5
1,5,1,2,1,5,557,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400.3
3,4,3,2,1,6,483,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4202.099999999999
5,4,5,3,1,4,697,9.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6482.1
2,4,5,2,1,12,486,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4325.400000000001
2,1,1,4,3,11,561,8.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4712.400000000001
5,4,5,2,1,12,672,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5712.0
2,5,3,2,1,4,501,7.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3957.9
